cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
59;11;2014;2014m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;10;0;0;10;2;12;19;145;13;14;102;315;17;13;345;91;33;11;2;0;0.0;0;4;0.0;29;515;69;89;16;23;0.0;167;364;0;6;0;103;28;6.0;19.0;3.0;63;52.0;13.0;24.0;0.0;157;22;1;0;0;0;1759;3
60;11;2014;2014m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;1;12;1;94;8;5;74;84;12;10;106;77;2;5;2;0;0.0;0;0;0.0;28;220;22;6;2;4;0.0;67;101;0;4;0;21;9;1.0;7.0;1.0;32;13.0;13.0;2.0;0.0;92;13;0;0;0;0;792;3
61;11;2014;2014m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;2;0;0;2;0;2;0;26;1;1;9;13;0;1;14;14;1;0;2;0;0.0;0;0;0.0;3;34;2;1;0;4;0.0;21;28;0;2;0;2;6;1.0;5.0;0.0;16;19.0;7.0;10.0;0.0;20;3;0;0;0;0;196;3
62;11;2014;2014m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;6;0;0;6;3;9;6;71;2;1;25;95;5;6;106;35;6;3;1;0;0.0;0;2;0.0;8;161;10;8;4;5;0.0;34;61;0;0;0;9;19;0.0;19.0;1.0;29;30.0;13.0;15.0;0.0;65;1;0;0;0;0;495;3
63;11;2014;2014m11;24;3;Japeri;3302270;Baixada Fluminense;2;0;0;2;0;2;10;66;5;0;2;5;0;1;6;2;1;0;0;0;0.0;0;0;0.0;2;11;3;8;0;7;0.0;13;31;0;0;0;10;12;2.0;7.0;3.0;5;10.0;7.0;76.0;1.0;49;3;1;0;0;0;339;3
64;11;2014;2014m11;21;3;São João de Meriti;3305109;Baixada Fluminense;14;0;0;14;4;18;21;196;12;1;87;300;37;10;347;106;30;18;2;0;0.0;0;3;0.0;34;540;33;43;9;18;0.0;137;240;0;1;0;68;38;6.0;29.0;3.0;65;85.0;28.0;34.0;0.0;177;25;0;0;0;0;1746;3
65;11;2014;2014m11;34;3;Magé;3302502;Baixada Fluminense;2;0;0;2;0;2;1;42;5;1;20;21;0;0;21;5;4;3;1;0;0.0;0;4;0.0;1;39;4;4;2;2;0.0;30;42;0;0;0;8;8;2.0;5.0;1.0;2;14.0;6.0;8.0;0.0;38;2;1;0;0;0;252;3
66;11;2014;2014m11;34;3;Magé;3302502;Baixada Fluminense;4;1;0;5;0;5;4;87;4;2;31;24;2;1;27;11;2;4;1;0;0.0;0;2;0.0;5;52;9;15;3;2;0.0;41;70;0;1;0;8;6;3.0;3.0;0.0;8;17.0;5.0;49.0;0.0;53;1;0;0;0;0;445;3
67;11;2014;2014m11;34;3;Guapimirim;3301850;Baixada Fluminense;1;0;0;1;0;1;4;48;0;2;57;3;1;1;5;7;0;3;0;0;0.0;0;0;0.0;1;16;5;2;1;1;0.0;14;23;0;0;0;4;2;1.0;1.0;0.0;3;11.0;1.0;4.0;0.0;30;1;0;0;0;0;175;3
48;12;2014;2014m12;24;3;Seropédica;3305554;Baixada Fluminense;4;0;0;4;0;4;6;26;0;0;15;12;3;0;15;13;4;0;1;0;0.0;0;4;0.0;12;49;2;1;1;1;0.0;29;34;0;0;0;16;8;3.0;3.0;2.0;5;8.0;1.0;7.0;0.0;40;4;1;0;0;0;251;3
50;12;2014;2014m12;24;3;Itaguaí;3302007;Baixada Fluminense;3;0;0;3;0;3;15;56;6;4;34;53;8;2;63;36;6;9;1;0;0.0;0;5;0.0;11;131;12;12;2;5;0.0;83;114;0;2;0;11;16;5.0;10.0;1.0;12;24.0;3.0;13.0;1.0;55;4;1;0;0;0;490;3
51;12;2014;2014m12;24;3;Paracambi;3303609;Baixada Fluminense;2;0;0;2;0;2;4;21;1;0;3;2;0;2;4;2;1;0;0;0;0.0;0;0;0.0;0;7;0;1;1;1;0.0;8;11;0;0;0;4;10;6.0;2.0;3.0;0;2.0;3.0;2.0;0.0;25;0;0;0;0;0;110;3
52;12;2014;2014m12;20;3;Nova Iguaçu;3303500;Baixada Fluminense;2;0;0;2;0;2;1;52;1;2;42;133;15;10;158;65;18;11;1;0;0.0;0;3;0.0;7;263;35;85;15;19;0.0;154;308;0;5;1;48;1;1.0;0.0;0.0;36;22.0;2.0;9.0;0.0;59;1;0;0;0;0;961;3
53;12;2014;2014m12;20;3;Mesquita;3302858;Baixada Fluminense;6;0;0;6;0;6;9;95;16;1;35;115;11;20;146;44;7;9;2;0;0.0;0;3;0.0;14;225;18;10;4;1;0.0;56;89;0;0;0;22;4;2.0;2.0;0.0;28;20.0;2.0;5.0;0.0;65;4;2;0;0;0;689;3
54;12;2014;2014m12;39;3;Belford Roxo;3300456;Baixada Fluminense;20;0;0;20;5;25;14;149;9;2;44;176;7;4;187;109;25;10;0;0;0.0;0;6;0.0;20;357;27;26;8;8;0.0;75;144;0;7;1;23;28;2.0;23.0;4.0;80;56.0;11.0;19.0;0.0;111;14;0;0;0;0;1149;3
55;12;2014;2014m12;24;3;Queimados;3304144;Baixada Fluminense;11;0;0;11;0;11;8;93;13;0;36;54;4;14;72;4;1;3;3;0;0.0;0;0;0.0;6;89;6;11;4;4;0.0;40;65;0;0;0;16;8;3.0;4.0;2.0;11;8.0;3.0;32.0;0.0;90;7;0;0;0;0;533;3
56;12;2014;2014m12;20;3;Nova Iguaçu;3303500;Baixada Fluminense;9;0;2;11;0;11;10;117;6;3;55;107;12;17;136;70;13;8;1;0;0.0;0;2;0.0;17;247;10;10;4;3;0.0;59;86;0;1;1;20;35;4.0;29.0;6.0;34;29.0;20.0;8.0;1.0;130;10;0;0;0;0;856;3
57;12;2014;2014m12;20;3;Nilópolis;3303203;Baixada Fluminense;5;0;0;5;0;5;7;75;4;0;25;130;15;2;147;75;24;6;1;0;0.0;0;1;0.0;18;272;15;33;5;5;0.0;77;135;0;1;0;28;6;3.0;3.0;0.0;32;12.0;2.0;11.0;0.0;55;8;0;0;0;0;765;3
58;12;2014;2014m12;20;3;Nova Iguaçu;3303500;Baixada Fluminense;23;0;1;24;0;24;16;224;9;5;66;137;16;3;156;85;5;14;2;0;0.0;0;0;0.0;22;284;19;4;7;19;0.0;78;127;0;2;0;15;8;0.0;8.0;0.0;36;45.0;4.0;10.0;0.0;211;27;1;0;0;0;1210;3
59;12;2014;2014m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;0;7;1;8;6;212;9;3;98;278;20;13;311;96;57;9;1;0;0.0;0;1;0.0;30;505;55;129;14;34;0.0;192;424;0;5;1;99;19;6.0;14.0;0.0;61;53.0;13.0;11.0;0.0;168;13;0;0;0;0;1888;3
60;12;2014;2014m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;14;0;0;14;0;14;5;116;5;3;36;125;10;5;140;88;5;7;1;0;0.0;0;4;0.0;14;259;55;12;5;6;0.0;65;143;0;3;0;20;9;0.0;9.0;0.0;39;16.0;10.0;7.0;0.0;80;16;0;0;0;0;845;3
61;12;2014;2014m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;4;0;1;5;0;5;4;30;1;1;16;11;1;1;13;14;4;0;1;0;0.0;0;0;0.0;8;40;0;1;1;3;0.0;15;20;0;0;0;2;4;0.0;4.0;0.0;15;13.0;6.0;8.0;0.0;20;1;0;0;0;0;190;3
62;12;2014;2014m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;1;0;9;0;9;4;68;3;2;16;127;8;8;143;44;5;9;2;0;0.0;0;0;0.0;8;211;10;12;1;0;0.0;30;53;0;2;0;8;19;0.0;17.0;2.0;25;33.0;13.0;11.0;1.0;69;3;1;0;0;0;548;3
63;12;2014;2014m12;24;3;Japeri;3302270;Baixada Fluminense;6;0;0;6;2;8;10;75;4;1;19;10;2;2;14;1;2;2;1;0;0.0;0;0;0.0;4;24;1;5;0;4;0.0;17;27;0;0;0;7;13;3.0;10.0;2.0;2;16.0;7.0;63.0;2.0;71;4;0;0;0;0;372;3
64;12;2014;2014m12;21;3;São João de Meriti;3305109;Baixada Fluminense;7;0;2;9;0;9;7;258;9;0;107;307;24;19;350;155;43;19;4;0;0.0;0;7;0.0;47;625;32;50;13;16;0.0;120;231;0;2;0;56;32;2.0;28.0;2.0;71;55.0;36.0;18.0;0.0;223;19;0;0;0;0;1901;3
65;12;2014;2014m12;34;3;Magé;3302502;Baixada Fluminense;7;0;0;7;0;7;10;39;4;0;21;12;1;9;22;10;2;2;0;0;0.0;0;2;0.0;2;40;13;6;1;2;0.0;34;56;0;0;0;6;14;3.0;8.0;3.0;5;11.0;11.0;11.0;0.0;36;3;2;0;0;0;314;3
66;12;2014;2014m12;34;3;Magé;3302502;Baixada Fluminense;5;0;0;5;0;5;4;111;3;0;41;28;0;2;30;7;2;2;3;0;0.0;0;1;0.0;3;48;11;7;1;4;0.0;41;64;0;0;0;7;5;2.0;2.0;1.0;7;6.0;5.0;11.0;0.0;82;3;0;0;0;0;414;3
67;12;2014;2014m12;34;3;Guapimirim;3301850;Baixada Fluminense;4;0;0;4;0;4;3;32;2;3;22;5;0;1;6;9;1;4;0;0;0.0;0;0;0.0;1;21;4;0;0;0;0.0;13;17;0;0;0;1;4;4.0;0.0;0.0;2;4.0;2.0;5.0;0.0;35;1;1;0;0;0;170;3
48;1;2015;2015m01;24;3;Seropédica;3305554;Baixada Fluminense;4;0;0;4;1;5;1;40;3;0;10;11;1;0;12;17;4;4;1;0;0.0;0;1;0.0;5;44;2;5;1;0;0.0;29;37;0;0;0;9;8;3.0;5.0;1.0;13;12.0;1.0;14.0;0.0;45;3;0;0;0;0;255;3
50;1;2015;2015m01;24;3;Itaguaí;3302007;Baixada Fluminense;3;0;0;3;0;3;12;61;7;6;35;56;12;4;72;46;2;10;3;0;0.0;0;1;0.0;9;143;24;15;3;10;0.0;66;118;0;1;0;20;14;1.0;11.0;2.0;26;34.0;12.0;19.0;0.0;66;4;0;0;0;0;581;3
51;1;2015;2015m01;24;3;Paracambi;3303609;Baixada Fluminense;3;0;0;3;0;3;1;32;1;2;16;1;0;0;1;2;4;0;0;0;0.0;0;0;0.0;1;8;0;2;1;3;0.0;12;18;0;0;0;4;17;5.0;14.0;0.0;2;19.0;6.0;4.0;0.0;35;2;0;0;0;0;163;3
52;1;2015;2015m01;20;3;Nova Iguaçu;3303500;Baixada Fluminense;3;0;0;3;0;3;1;53;7;1;39;143;24;7;174;60;12;13;2;0;1.0;0;2;0.0;13;277;38;79;15;13;0.0;115;260;0;2;0;42;8;6.0;2.0;0.0;28;27.0;10.0;19.0;0.0;37;3;0;0;0;0;910;3
53;1;2015;2015m01;20;3;Mesquita;3302858;Baixada Fluminense;6;0;0;6;0;6;14;94;5;0;17;129;16;25;170;39;7;4;0;0;0.0;0;0;0.0;8;228;15;16;5;9;0.0;51;96;0;3;0;18;12;2.0;7.0;3.0;27;14.0;6.0;72.0;0.0;80;2;0;0;0;0;738;3
54;1;2015;2015m01;39;3;Belford Roxo;3300456;Baixada Fluminense;20;0;1;21;7;28;31;161;24;1;28;156;14;5;175;78;20;6;2;0;0.0;0;5;0.0;52;338;35;16;5;6;0.0;98;160;0;3;0;22;39;1.0;35.0;3.0;80;81.0;19.0;25.0;0.0;148;15;0;0;0;0;1280;3
55;1;2015;2015m01;24;3;Queimados;3304144;Baixada Fluminense;11;0;1;12;0;12;6;120;5;3;23;35;3;9;47;11;3;6;0;0;0.0;0;1;0.0;3;71;11;10;5;3;0.0;49;78;0;0;0;16;9;2.0;5.0;2.0;11;7.0;1.0;21.0;0.0;124;14;1;0;0;0;547;3
56;1;2015;2015m01;20;3;Nova Iguaçu;3303500;Baixada Fluminense;11;0;1;12;0;12;5;136;15;1;34;160;18;16;194;68;18;3;2;0;0.0;1;5;0.0;17;308;16;26;12;12;0.0;56;122;0;1;0;23;40;0.0;40.0;0.0;29;61.0;38.0;29.0;0.0;123;15;2;0;0;0;990;3
57;1;2015;2015m01;20;3;Nilópolis;3303203;Baixada Fluminense;1;0;0;1;1;2;1;85;6;0;24;128;14;3;145;57;19;11;2;0;0.0;0;1;0.0;10;245;19;25;2;11;0.0;62;119;0;0;0;32;4;1.0;3.0;0.0;24;15.0;7.0;14.0;0.0;75;5;0;0;0;0;731;3
58;1;2015;2015m01;20;3;Nova Iguaçu;3303500;Baixada Fluminense;20;0;0;20;3;23;16;190;20;2;62;173;24;5;202;82;7;10;4;0;0.0;0;2;0.0;9;316;30;7;5;12;0.0;102;156;1;3;0;18;16;6.0;10.0;1.0;26;34.0;12.0;9.0;0.0;200;21;1;0;0;0;1291;3
59;1;2015;2015m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;2;13;2;15;9;206;12;3;100;281;25;17;323;114;47;20;1;0;0.0;0;3;0.0;21;529;47;79;11;16;0.0;127;280;0;3;0;102;26;6.0;17.0;3.0;112;60.0;10.0;16.0;0.0;189;17;0;0;1;0;1799;3
60;1;2015;2015m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;15;0;0;15;2;17;10;97;9;3;39;105;10;6;121;79;8;1;0;0;0.0;0;1;0.0;11;221;17;10;3;3;0.0;63;96;0;2;1;12;7;2.0;5.0;0.0;29;28.0;7.0;2.0;0.0;68;12;0;0;0;0;720;3
61;1;2015;2015m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;0;0;5;0;5;1;36;3;1;17;17;2;0;19;8;2;2;0;0;0.0;0;0;0.0;6;37;5;2;0;1;0.0;22;30;0;0;0;4;6;0.0;6.0;0.0;26;22.0;1.0;12.0;0.0;24;1;1;0;0;0;216;3
62;1;2015;2015m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;1;12;4;71;7;0;24;94;6;6;106;33;4;7;1;0;1.0;0;0;0.0;9;161;14;9;1;0;0.0;45;69;0;1;0;15;19;2.0;16.0;1.0;33;35.0;14.0;10.0;2.0;78;4;0;0;0;0;556;3
63;1;2015;2015m01;24;3;Japeri;3302270;Baixada Fluminense;5;0;0;5;0;5;4;63;4;1;15;12;0;0;12;2;1;2;1;0;0.0;0;0;0.0;1;19;1;3;0;2;0.0;26;32;0;0;0;5;10;1.0;5.0;4.0;2;9.0;3.0;65.0;0.0;59;6;0;0;0;0;372;3
64;1;2015;2015m01;21;3;São João de Meriti;3305109;Baixada Fluminense;20;0;0;20;3;23;13;272;15;1;71;222;35;10;267;132;37;21;1;0;0.0;0;6;0.0;62;526;31;96;13;29;0.0;166;335;0;5;0;54;46;5.0;40.0;1.0;80;88.0;33.0;19.0;0.0;242;34;0;0;0;0;1886;3
65;1;2015;2015m01;34;3;Magé;3302502;Baixada Fluminense;6;0;0;6;0;6;14;44;2;0;17;24;1;2;27;1;4;1;0;0;0.0;0;0;0.0;2;35;8;3;2;3;0.0;49;65;0;0;0;21;14;4.0;9.0;2.0;15;16.0;7.0;15.0;0.0;36;3;1;0;0;0;333;3
66;1;2015;2015m01;34;3;Magé;3302502;Baixada Fluminense;6;0;0;6;0;6;1;96;7;2;45;22;8;1;31;7;1;1;1;0;0.0;0;2;0.0;6;49;17;14;1;8;0.0;46;86;0;0;0;9;7;3.0;4.0;0.0;9;12.0;1.0;14.0;0.0;62;3;0;0;0;0;433;3
67;1;2015;2015m01;34;3;Guapimirim;3301850;Baixada Fluminense;2;0;0;2;0;2;6;25;2;0;7;4;0;2;6;8;1;3;2;0;0.0;0;0;0.0;2;22;4;2;1;2;0.0;15;24;0;0;0;4;5;2.0;3.0;0.0;4;15.0;1.0;5.0;1.0;36;2;1;0;0;0;180;3
48;2;2015;2015m02;24;3;Seropédica;3305554;Baixada Fluminense;5;0;0;5;0;5;8;38;2;3;11;20;1;0;21;5;4;4;2;0;0.0;0;3;0.0;2;41;5;3;0;1;0.0;17;26;0;0;0;8;5;2.0;2.0;2.0;11;5.0;3.0;12.0;0.0;36;3;0;0;0;0;224;3
50;2;2015;2015m02;24;3;Itaguaí;3302007;Baixada Fluminense;7;0;0;7;0;7;7;45;4;4;13;33;9;0;42;26;1;11;1;0;0.0;0;5;0.0;7;93;7;7;2;8;0.0;64;88;0;0;0;15;8;1.0;6.0;1.0;24;26.0;2.0;11.0;0.0;45;3;0;0;0;0;421;3
51;2;2015;2015m02;24;3;Paracambi;3303609;Baixada Fluminense;2;0;0;2;0;2;5;32;3;0;5;1;0;0;1;3;4;0;0;0;0.0;0;0;0.0;2;10;1;2;0;1;0.0;9;13;0;0;0;4;11;5.0;3.0;3.0;1;6.0;3.0;7.0;0.0;29;3;0;0;0;0;139;3
52;2;2015;2015m02;20;3;Nova Iguaçu;3303500;Baixada Fluminense;0;0;1;1;0;1;0;36;5;3;50;88;14;9;111;50;9;6;0;0;2.0;0;8;0.0;11;197;33;96;14;17;0.0;114;274;0;2;0;45;0;0.0;0.0;0.0;21;17.0;3.0;23.0;0.0;31;1;0;0;0;0;777;3
53;2;2015;2015m02;20;3;Mesquita;3302858;Baixada Fluminense;5;0;1;6;1;7;13;74;4;1;11;74;5;9;88;31;1;9;0;0;0.0;0;0;0.0;15;144;13;69;4;4;0.0;54;144;0;0;0;23;12;3.0;9.0;1.0;23;15.0;11.0;86.0;0.0;59;6;1;0;0;0;676;3
54;2;2015;2015m02;39;3;Belford Roxo;3300456;Baixada Fluminense;10;0;0;10;4;14;16;124;3;0;28;139;24;13;176;43;12;7;3;0;0.0;0;3;0.0;29;273;23;14;4;16;0.0;78;135;0;2;0;18;33;1.0;28.0;4.0;74;69.0;32.0;23.0;0.0;103;14;1;0;0;0;977;3
55;2;2015;2015m02;24;3;Queimados;3304144;Baixada Fluminense;6;0;0;6;0;6;5;94;4;0;29;43;2;10;55;17;5;4;2;0;0.0;0;0;0.0;2;85;11;11;2;7;0.0;48;79;0;0;0;15;11;2.0;7.0;2.0;7;17.0;5.0;23.0;0.0;82;5;0;0;0;0;476;3
56;2;2015;2015m02;20;3;Nova Iguaçu;3303500;Baixada Fluminense;16;0;0;16;2;18;16;107;3;1;36;113;13;14;140;50;6;15;1;0;0.0;0;5;0.0;15;232;10;24;3;6;0.0;43;86;0;3;0;13;25;2.0;22.0;1.0;32;34.0;19.0;16.0;0.0;98;14;2;0;0;0;779;3
57;2;2015;2015m02;20;3;Nilópolis;3303203;Baixada Fluminense;5;0;0;5;0;5;5;76;3;1;22;152;21;0;173;60;7;13;0;0;0.0;0;0;0.0;18;271;17;78;4;16;0.0;82;197;0;0;0;23;5;3.0;0.0;2.0;25;9.0;8.0;13.0;0.0;54;5;0;0;0;0;781;3
58;2;2015;2015m02;20;3;Nova Iguaçu;3303500;Baixada Fluminense;17;0;0;17;2;19;9;148;14;1;60;164;20;7;191;70;8;14;2;0;0.0;0;0;0.0;9;294;13;19;6;20;0.0;76;134;0;4;0;26;9;3.0;5.0;1.0;32;21.0;7.0;13.0;0.0;148;19;1;1;0;0;1109;3
59;2;2015;2015m02;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;1;12;24;155;7;1;70;285;28;14;327;105;47;17;1;0;0.0;0;3;0.0;21;521;48;87;13;12;0.0;108;268;0;2;0;67;15;1.0;13.0;1.0;94;36.0;11.0;19.0;0.0;119;7;1;0;0;0;1486;3
60;2;2015;2015m02;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;1;9;6;96;8;2;33;85;13;7;105;60;11;6;0;0;0.0;0;1;0.0;12;195;11;11;2;5;0.0;46;75;0;2;0;11;9;2.0;6.0;1.0;21;24.0;17.0;1.0;0.0;78;8;1;0;0;0;642;3
61;2;2015;2015m02;15;3;Duque de Caxias;3301702;Baixada Fluminense;1;0;1;2;1;3;2;27;1;1;9;10;1;1;12;4;0;0;0;0;0.0;0;0;0.0;3;19;1;2;0;1;0.0;17;21;0;0;0;4;6;1.0;5.0;0.0;22;21.0;2.0;6.0;0.0;26;0;1;0;0;0;170;3
62;2;2015;2015m02;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;0;8;2;57;5;0;11;96;5;9;110;27;1;11;1;0;0.0;0;1;0.0;6;157;9;5;4;5;0.0;26;49;0;0;0;4;15;1.0;15.0;0.0;28;28.0;15.0;7.0;1.0;48;3;0;0;0;0;424;3
63;2;2015;2015m02;24;3;Japeri;3302270;Baixada Fluminense;5;0;0;5;0;5;4;48;6;1;17;3;0;1;4;6;0;0;0;0;0.0;0;0;0.0;0;10;2;6;0;4;0.0;14;26;0;1;0;3;8;0.0;4.0;4.0;5;12.0;0.0;84.0;0.0;39;2;0;0;0;0;288;3
64;2;2015;2015m02;21;3;São João de Meriti;3305109;Baixada Fluminense;12;1;0;13;2;15;7;210;10;4;53;228;37;19;284;129;30;24;3;0;0.0;0;4;0.0;62;536;25;92;11;34;0.0;125;287;0;0;0;32;40;2.0;36.0;3.0;75;74.0;44.0;15.0;0.0;147;32;1;0;0;0;1581;3
65;2;2015;2015m02;34;3;Magé;3302502;Baixada Fluminense;0;0;0;0;1;1;2;30;2;0;17;27;3;1;31;3;2;5;0;0;0.0;0;2;0.0;0;43;5;5;1;1;0.0;31;43;0;1;0;8;6;1.0;5.0;0.0;10;12.0;4.0;9.0;0.0;33;2;3;0;0;0;241;3
66;2;2015;2015m02;34;3;Magé;3302502;Baixada Fluminense;1;0;0;1;0;1;4;94;2;2;33;21;6;1;28;11;3;1;2;0;0.0;0;1;0.0;3;49;27;11;3;5;0.0;44;90;0;1;0;8;2;1.0;1.0;1.0;5;21.0;0.0;8.0;0.0;97;4;0;0;0;0;409;3
67;2;2015;2015m02;34;3;Guapimirim;3301850;Baixada Fluminense;4;0;0;4;1;5;0;31;3;0;6;3;1;0;4;5;0;1;0;0;0.0;0;0;0.0;2;12;7;1;0;1;0.0;30;39;0;1;0;2;5;3.0;2.0;0.0;2;5.0;2.0;2.0;0.0;32;1;0;0;0;0;165;3
48;3;2015;2015m03;24;3;Seropédica;3305554;Baixada Fluminense;4;0;0;4;0;4;11;30;6;3;20;16;0;0;16;8;4;1;4;0;0.0;0;3;0.0;3;39;4;0;2;3;0.0;29;38;0;0;0;15;15;1.0;15.0;0.0;11;20.0;6.0;9.0;0.0;33;2;1;0;0;0;250;3
50;3;2015;2015m03;24;3;Itaguaí;3302007;Baixada Fluminense;7;0;0;7;0;7;7;36;6;2;14;48;14;0;62;37;7;8;2;0;0.0;0;2;0.0;4;122;17;13;2;10;0.0;117;159;0;2;0;22;7;3.0;3.0;1.0;29;18.0;3.0;6.0;0.0;63;4;1;0;0;0;537;3
51;3;2015;2015m03;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;3;21;1;0;4;1;0;0;1;3;4;0;0;0;0.0;0;0;0.0;9;17;0;0;0;1;0.0;17;18;0;0;0;8;22;12.0;10.0;1.0;1;6.0;3.0;31.0;0.0;28;2;0;0;0;0;180;3
52;3;2015;2015m03;20;3;Nova Iguaçu;3303500;Baixada Fluminense;0;0;0;0;0;0;3;61;2;2;55;135;12;13;160;80;6;14;1;0;0.0;1;2;0.0;16;280;24;89;9;21;0.0;154;297;0;10;0;68;8;3.0;5.0;0.0;47;52.0;8.0;25.0;0.0;60;3;1;0;0;0;1026;3
53;3;2015;2015m03;20;3;Mesquita;3302858;Baixada Fluminense;4;0;3;7;1;8;10;70;4;1;22;56;1;10;67;33;1;5;1;0;0.0;0;6;0.0;14;127;37;93;5;14;0.0;47;196;0;1;0;31;19;2.0;17.0;0.0;25;37.0;7.0;140.0;0.0;61;4;0;0;0;0;812;3
54;3;2015;2015m03;39;3;Belford Roxo;3300456;Baixada Fluminense;21;0;0;21;3;24;16;144;16;1;42;112;25;13;150;81;17;7;2;0;0.0;0;6;0.0;32;295;29;14;10;12;0.0;58;123;0;1;0;43;23;1.0;21.0;1.0;82;63.0;15.0;53.0;1.0;143;19;1;0;0;0;1177;3
55;3;2015;2015m03;24;3;Queimados;3304144;Baixada Fluminense;11;0;0;11;0;11;18;75;7;1;26;43;3;2;48;13;4;10;1;0;0.0;0;2;0.0;5;83;21;9;2;7;0.0;54;93;0;0;0;18;13;0.0;11.0;2.0;10;27.0;7.0;20.0;0.0;96;17;2;0;0;0;539;3
56;3;2015;2015m03;20;3;Nova Iguaçu;3303500;Baixada Fluminense;11;0;0;11;0;11;7;93;12;1;36;104;14;7;125;74;3;14;1;0;0.0;0;4;0.0;19;240;16;45;6;7;0.0;70;144;0;1;0;23;21;4.0;18.0;2.0;29;57.0;17.0;105.0;0.0;106;10;2;0;0;0;943;3
57;3;2015;2015m03;20;3;Nilópolis;3303203;Baixada Fluminense;4;0;0;4;0;4;5;80;3;0;25;79;7;2;88;55;3;11;0;0;1.0;1;1;0.0;7;167;23;95;1;18;0.0;62;199;0;0;1;45;4;2.0;2.0;0.0;22;12.0;4.0;17.0;0.0;72;6;0;0;0;0;728;3
58;3;2015;2015m03;20;3;Nova Iguaçu;3303500;Baixada Fluminense;24;0;0;24;0;24;10;177;23;2;79;160;27;4;191;85;7;20;2;0;0.0;0;0;0.0;15;320;20;26;4;24;0.0;78;152;0;3;1;34;11;1.0;10.0;0.0;36;36.0;9.0;22.0;1.0;196;22;0;0;0;0;1259;3
59;3;2015;2015m03;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;0;7;0;7;9;131;11;2;75;206;21;18;245;119;56;13;1;0;0.0;0;4;0.0;29;467;65;192;10;30;0.0;154;451;0;3;0;111;18;1.0;16.0;1.0;123;55.0;14.0;21.0;0.0;163;9;1;0;0;0;1832;3
60;3;2015;2015m03;15;3;Duque de Caxias;3301702;Baixada Fluminense;10;0;1;11;1;12;7;87;7;2;48;124;13;4;141;83;7;18;2;0;0.0;0;3;0.0;11;265;23;24;5;3;0.0;49;104;0;1;0;22;22;1.0;18.0;4.0;21;29.0;12.0;9.0;0.0;61;10;0;0;0;0;768;3
61;3;2015;2015m03;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;3;0;3;0;32;3;0;9;14;0;0;14;10;1;1;1;0;0.0;0;2;0.0;3;32;1;3;0;3;0.0;28;35;0;0;0;2;3;2.0;1.0;0.0;24;13.0;5.0;17.0;0.0;23;2;2;0;0;0;232;3
62;3;2015;2015m03;15;3;Duque de Caxias;3301702;Baixada Fluminense;7;0;0;7;0;7;4;56;2;4;26;90;1;12;103;32;4;2;1;0;0.0;1;1;0.0;8;152;11;7;1;4;0.0;28;51;0;1;0;16;19;0.0;15.0;4.0;35;26.0;13.0;10.0;0.0;60;5;0;0;0;0;495;3
63;3;2015;2015m03;24;3;Japeri;3302270;Baixada Fluminense;4;0;0;4;0;4;8;51;3;0;19;10;1;1;12;5;3;0;1;0;0.0;0;0;0.0;5;26;3;2;1;1;0.0;21;28;0;0;0;9;10;1.0;7.0;2.0;10;14.0;6.0;140.0;1.0;34;5;0;0;0;0;392;3
