ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,ID_CAMPANHA
8107,728,37,2023-06-15 00:00:00,1,Online,3419.9,7
8108,511,59,2022-05-19 00:00:00,1,Online,4206.96,8
8109,581,88,2024-06-30 00:00:00,4,Loja Física,988.52,4
8110,69,75,2022-11-06 00:00:00,1,Online,514.37,11
8111,81,63,2022-01-07 00:00:00,3,Online,7480.89,12
8112,542,21,2022-11-04 00:00:00,1,Online,1221.49,11
8113,585,79,2022-08-16 00:00:00,3,Online,9987.96,17
8114,262,79,2022-08-08 00:00:00,1,Loja Física,3329.32,17
8115,89,37,2024-05-26 00:00:00,1,Loja Física,3419.9,9
8116,915,45,2022-11-19 00:00:00,4,Loja Física,5795.64,11
8117,208,14,2022-01-23 00:00:00,1,Loja Física,2975.99,12
8118,213,43,2024-03-01 00:00:00,3,Online,10547.91,16
8119,834,85,2024-04-21 00:00:00,4,Loja Física,6015.8,9
8120,266,84,2024-08-23 00:00:00,4,Online,14853.56,20
8121,912,33,2023-12-08 00:00:00,1,Online,3006.48,18
8122,293,3,2024-04-22 00:00:00,1,Online,1236.89,9
8123,207,87,2022-10-10 00:00:00,2,Online,9972.94,11
8124,333,44,2024-07-30 00:00:00,1,Loja Física,3278.33,4
8125,77,87,2023-07-21 00:00:00,2,Loja Física,9972.94,14
8126,288,91,2023-06-08 00:00:00,3,Online,14608.71,7
8127,47,35,2023-07-24 00:00:00,1,Loja Física,2328.35,14
8128,622,25,2023-08-08 00:00:00,1,Loja Física,1775.34,14
8129,200,96,2024-08-06 00:00:00,2,Online,856.76,4
8130,427,86,2023-08-09 00:00:00,2,Loja Física,8065.88,14
8131,210,8,2022-06-08 00:00:00,4,Online,1163.2,8
8132,888,62,2022-04-07 00:00:00,4,Online,10904.32,2
8133,420,18,2022-02-08 00:00:00,1,Online,2267.24,12
8134,154,92,2023-04-17 00:00:00,3,Loja Física,7135.65,19
8135,522,28,2022-12-31 00:00:00,4,Online,19914.36,3
8136,415,75,2022-06-09 00:00:00,4,Online,2057.48,8
8137,353,12,2022-05-22 00:00:00,4,Online,12642.44,8
8138,157,64,2022-09-29 00:00:00,2,Loja Física,4138.5,17
8139,261,2,2023-01-11 00:00:00,1,Online,3306.28,3
8140,77,59,2024-06-29 00:00:00,2,Online,8413.92,4
8141,769,37,2023-08-20 00:00:00,3,Online,10259.7,14
8142,983,4,2022-09-13 00:00:00,2,Online,340.94,17
8143,488,41,2022-08-27 00:00:00,1,Loja Física,2551.76,17
8144,131,45,2022-09-20 00:00:00,2,Online,2897.82,17
8145,579,34,2024-04-10 00:00:00,3,Loja Física,1084.23,9
8146,455,87,2022-11-04 00:00:00,1,Online,4986.47,11
8147,740,13,2022-04-05 00:00:00,1,Loja Física,4335.72,2
8148,163,7,2023-08-08 00:00:00,1,Online,3835.28,14
8149,15,32,2023-02-14 00:00:00,1,Loja Física,3603.99,19
8150,232,23,2023-08-06 00:00:00,3,Loja Física,13944.27,14
8151,195,49,2024-07-28 00:00:00,1,Online,978.84,4
8152,861,72,2022-08-11 00:00:00,3,Online,1064.25,17
8153,542,47,2024-01-22 00:00:00,3,Online,9648.33,16
8154,359,37,2022-03-21 00:00:00,2,Loja Física,6839.8,2
8155,850,98,2024-01-11 00:00:00,2,Loja Física,8206.34,18
8156,331,48,2022-11-29 00:00:00,1,Loja Física,3036.58,11
8157,427,29,2024-03-22 00:00:00,4,Loja Física,19629.92,16
8158,497,37,2023-05-10 00:00:00,4,Online,13679.6,7
8159,828,23,2022-06-27 00:00:00,1,Loja Física,4648.09,8
8160,486,38,2023-05-15 00:00:00,3,Online,5784.9,7
8161,808,93,2024-04-25 00:00:00,2,Loja Física,8504.4,9
8162,449,44,2024-07-09 00:00:00,1,Online,3278.33,4
8163,413,5,2023-12-08 00:00:00,1,Loja Física,3845.33,18
8164,330,52,2023-12-21 00:00:00,3,Loja Física,10116.09,18
8165,732,40,2023-08-14 00:00:00,2,Online,1840.1,14
8166,889,11,2024-04-19 00:00:00,4,Loja Física,11442.56,9
8167,991,78,2024-07-18 00:00:00,4,Loja Física,17705.12,4
8168,147,2,2022-04-08 00:00:00,1,Loja Física,3306.28,2
8169,259,35,2023-09-02 00:00:00,1,Online,2328.35,14
8170,292,45,2023-10-20 00:00:00,1,Loja Física,1448.91,5
8171,811,49,2022-11-04 00:00:00,1,Online,978.84,11
8172,143,35,2022-02-08 00:00:00,1,Loja Física,2328.35,12
8173,993,92,2024-01-19 00:00:00,4,Loja Física,9514.2,16
8174,937,72,2024-04-07 00:00:00,1,Online,354.75,9
8175,747,32,2023-08-14 00:00:00,2,Online,7207.98,14
8176,627,68,2023-01-26 00:00:00,3,Online,13843.23,3
8177,365,71,2022-03-22 00:00:00,4,Loja Física,7356.52,2
8178,90,39,2024-03-09 00:00:00,3,Online,14142.87,16
8179,720,48,2022-02-27 00:00:00,3,Loja Física,9109.74,12
8180,164,91,2024-08-01 00:00:00,1,Loja Física,4869.57,4
8181,481,37,2024-02-29 00:00:00,3,Online,10259.7,16
8182,84,60,2022-12-09 00:00:00,2,Loja Física,8067.54,3
8183,77,81,2022-12-23 00:00:00,1,Loja Física,4328.68,3
8184,673,74,2024-06-19 00:00:00,4,Loja Física,8697.36,4
8185,517,4,2024-04-16 00:00:00,2,Loja Física,340.94,9
8186,485,23,2023-03-21 00:00:00,4,Online,18592.36,19
8187,590,14,2023-03-03 00:00:00,1,Loja Física,2975.99,19
8188,603,5,2024-08-10 00:00:00,1,Loja Física,3845.33,20
8189,599,66,2024-06-07 00:00:00,4,Online,11623.12,4
8190,782,24,2022-05-04 00:00:00,3,Online,13958.34,2
8191,104,18,2024-06-09 00:00:00,4,Loja Física,9068.96,4
8192,452,27,2024-02-28 00:00:00,2,Online,2274.04,16
8193,487,24,2022-08-21 00:00:00,3,Online,13958.34,17
8194,339,29,2024-02-05 00:00:00,1,Loja Física,4907.48,16
8195,687,11,2023-10-31 00:00:00,2,Online,5721.28,5
8196,566,18,2024-05-19 00:00:00,2,Loja Física,4534.48,9
8197,900,4,2023-09-09 00:00:00,1,Loja Física,170.47,5
8198,478,33,2024-08-08 00:00:00,3,Loja Física,9019.44,4
8199,723,78,2022-01-12 00:00:00,1,Online,4426.28,12
8200,607,42,2023-10-12 00:00:00,2,Loja Física,6970.66,5
8201,223,32,2024-03-07 00:00:00,2,Loja Física,7207.98,16
8202,9,51,2023-10-10 00:00:00,2,Loja Física,4660.68,5
8203,53,4,2023-01-27 00:00:00,1,Online,170.47,3
8204,77,20,2022-02-25 00:00:00,4,Online,8028.92,12
8205,718,85,2022-11-09 00:00:00,2,Loja Física,3007.9,11
8206,503,67,2023-06-21 00:00:00,2,Loja Física,2914.72,7
8207,316,89,2022-02-12 00:00:00,3,Online,13491.27,12
8208,814,68,2022-11-23 00:00:00,4,Loja Física,18457.64,11
8209,822,62,2023-07-07 00:00:00,3,Online,8178.24,14
8210,842,58,2023-08-02 00:00:00,2,Loja Física,70564.6,14
8211,624,47,2022-06-03 00:00:00,4,Online,12864.44,8
8212,863,75,2022-12-01 00:00:00,3,Loja Física,1543.11,11
8213,165,80,2023-05-30 00:00:00,1,Loja Física,1135.04,7
8214,279,59,2023-12-16 00:00:00,3,Online,12620.88,18
8215,27,6,2022-08-15 00:00:00,4,Online,12625.36,17
8216,70,95,2022-06-06 00:00:00,3,Online,5228.61,8
8217,218,40,2022-02-21 00:00:00,4,Loja Física,3680.2,12
8218,962,77,2023-11-21 00:00:00,4,Online,17667.08,18
8219,365,23,2024-01-20 00:00:00,3,Online,13944.27,16
8220,701,52,2023-02-07 00:00:00,3,Online,10116.09,3
8221,845,4,2024-09-21 00:00:00,1,Online,170.47,20
8222,947,37,2023-04-02 00:00:00,3,Online,10259.7,19
8223,306,42,2024-02-10 00:00:00,4,Online,13941.32,16
8224,124,44,2023-09-02 00:00:00,2,Loja Física,6556.66,14
8225,19,97,2023-08-13 00:00:00,3,Online,14637.54,14
8226,257,42,2023-06-01 00:00:00,3,Online,10455.99,7
8227,296,29,2022-04-03 00:00:00,4,Online,19629.92,2
8228,928,19,2022-08-16 00:00:00,2,Loja Física,7132.5,17
8229,22,84,2023-03-19 00:00:00,1,Online,3713.39,19
8230,880,32,2022-10-24 00:00:00,2,Loja Física,7207.98,11
8231,989,44,2024-03-16 00:00:00,4,Online,13113.32,16
8232,450,55,2023-02-08 00:00:00,4,Loja Física,775.24,3
8233,552,80,2022-06-01 00:00:00,4,Online,4540.16,8
8234,550,5,2022-05-16 00:00:00,4,Loja Física,15381.32,2
8235,48,46,2022-12-11 00:00:00,2,Loja Física,1730.82,3
8236,695,76,2022-03-26 00:00:00,2,Online,6147.1,2
8237,587,45,2023-05-03 00:00:00,2,Loja Física,2897.82,7
8238,721,21,2023-08-09 00:00:00,3,Online,3664.47,14
8239,183,78,2024-02-03 00:00:00,4,Loja Física,17705.12,16
8240,435,22,2022-02-20 00:00:00,3,Loja Física,9073.71,12
8241,107,30,2023-07-16 00:00:00,3,Loja Física,9847.77,14
8242,188,23,2023-02-13 00:00:00,3,Loja Física,13944.27,19
8243,776,5,2022-09-26 00:00:00,1,Online,3845.33,17
8244,86,63,2022-03-29 00:00:00,3,Online,7480.89,2
8245,836,93,2023-02-13 00:00:00,4,Online,17008.8,19
8246,843,59,2023-05-29 00:00:00,3,Loja Física,12620.88,7
8247,456,94,2023-03-21 00:00:00,4,Loja Física,1622.92,19
8248,137,82,2024-03-03 00:00:00,1,Online,4441.86,16
8249,858,52,2023-12-16 00:00:00,2,Online,6744.06,18
8250,898,65,2022-05-14 00:00:00,4,Online,3412.36,2
8251,336,39,2024-02-20 00:00:00,3,Loja Física,14142.87,16
8252,607,81,2022-05-19 00:00:00,4,Loja Física,17314.72,8
8253,838,3,2023-05-08 00:00:00,3,Online,3710.67,7
8254,757,42,2023-07-27 00:00:00,2,Online,6970.66,14
8255,469,71,2022-07-22 00:00:00,4,Online,7356.52,8
8256,602,27,2023-05-15 00:00:00,3,Loja Física,3411.06,7
8257,571,28,2023-02-09 00:00:00,4,Loja Física,19914.36,3
8258,403,54,2023-10-30 00:00:00,2,Online,1863.34,5
8259,540,95,2023-08-09 00:00:00,2,Online,3485.74,14
8260,72,15,2022-07-20 00:00:00,2,Loja Física,5893.32,8
8261,782,53,2023-07-29 00:00:00,4,Online,16812.4,14
8262,24,72,2023-09-23 00:00:00,4,Online,1419,5
8263,624,70,2024-01-24 00:00:00,3,Online,9014.76,16
8264,812,92,2023-06-21 00:00:00,2,Loja Física,4757.1,7
8265,485,4,2022-09-10 00:00:00,3,Online,511.41,17
8266,56,94,2022-09-06 00:00:00,4,Loja Física,1622.92,17
8267,986,17,2022-03-15 00:00:00,1,Online,3807.98,2
8268,223,34,2022-09-30 00:00:00,2,Loja Física,722.82,11
8269,632,6,2024-03-06 00:00:00,3,Loja Física,9469.02,16
8270,179,36,2023-03-17 00:00:00,2,Online,6812.9,19
8271,800,99,2022-11-28 00:00:00,3,Loja Física,12832.44,11
8272,434,39,2023-12-03 00:00:00,3,Loja Física,14142.87,18
8273,937,80,2024-08-04 00:00:00,1,Online,1135.04,4
8274,450,66,2023-08-13 00:00:00,4,Online,11623.12,14
8275,793,8,2022-04-02 00:00:00,2,Loja Física,581.6,2
8276,884,15,2022-04-26 00:00:00,4,Online,11786.64,2
8277,492,63,2023-11-19 00:00:00,3,Online,7480.89,18
8278,189,91,2023-02-28 00:00:00,4,Online,19478.28,19
8279,578,80,2023-03-10 00:00:00,1,Online,1135.04,19
8280,810,65,2023-01-10 00:00:00,4,Online,3412.36,3
8281,961,59,2022-12-23 00:00:00,3,Online,12620.88,3
8282,420,10,2022-07-15 00:00:00,3,Online,9407.04,8
8283,249,7,2022-11-25 00:00:00,1,Loja Física,3835.28,11
8284,588,74,2022-12-19 00:00:00,2,Online,4348.68,3
8285,649,76,2023-09-01 00:00:00,1,Online,3073.55,14
8286,164,81,2023-11-03 00:00:00,2,Online,8657.36,5
8287,745,12,2022-01-25 00:00:00,3,Online,9481.83,12
8288,255,79,2024-02-28 00:00:00,4,Online,13317.28,16
8289,476,46,2022-11-09 00:00:00,3,Online,2596.23,11
8290,806,32,2022-06-23 00:00:00,1,Loja Física,3603.99,8
8291,417,32,2022-12-25 00:00:00,1,Online,3603.99,3
8292,170,90,2023-09-24 00:00:00,4,Loja Física,12603.56,5
8293,317,78,2024-04-21 00:00:00,1,Loja Física,4426.28,9
8294,174,90,2024-04-02 00:00:00,3,Loja Física,9452.67,9
8295,470,61,2023-03-29 00:00:00,4,Loja Física,19234.04,19
8296,345,69,2023-10-01 00:00:00,2,Online,5915.26,5
8297,445,61,2022-05-30 00:00:00,1,Online,4808.51,8
8298,18,46,2023-03-28 00:00:00,2,Online,1730.82,19
8299,70,68,2022-02-15 00:00:00,4,Loja Física,18457.64,12
8300,338,92,2024-08-04 00:00:00,1,Online,2378.55,4
8301,628,55,2024-04-17 00:00:00,4,Loja Física,775.24,9
8302,592,1,2022-08-28 00:00:00,1,Loja Física,1632.61,17
8303,527,77,2022-07-24 00:00:00,1,Online,4416.77,17
8304,688,67,2023-12-03 00:00:00,1,Loja Física,1457.36,18
8305,456,49,2023-01-18 00:00:00,4,Online,3915.36,3
8306,269,25,2022-06-09 00:00:00,4,Loja Física,7101.36,8
8307,631,16,2024-02-15 00:00:00,3,Loja Física,14862.99,16
8308,811,85,2024-01-16 00:00:00,3,Online,4511.85,18
8309,188,13,2024-05-23 00:00:00,4,Loja Física,17342.88,9
8310,569,52,2022-03-29 00:00:00,4,Online,13488.12,2
8311,711,36,2022-04-26 00:00:00,1,Online,3406.45,2
8312,529,72,2024-01-28 00:00:00,3,Online,1064.25,16
8313,434,44,2022-02-25 00:00:00,3,Loja Física,9834.99,12
8314,288,83,2022-09-06 00:00:00,4,Online,4254.4,17
8315,918,47,2024-08-29 00:00:00,3,Online,9648.33,20
8316,567,80,2023-09-28 00:00:00,4,Online,4540.16,5
8317,499,76,2024-08-06 00:00:00,3,Online,9220.65,4
8318,441,20,2022-06-01 00:00:00,2,Loja Física,4014.46,8
8319,781,18,2024-06-08 00:00:00,2,Online,4534.48,4
8320,303,54,2024-05-02 00:00:00,3,Online,2795.01,9
8321,87,12,2024-04-19 00:00:00,4,Online,12642.44,9
8322,830,25,2022-10-22 00:00:00,2,Online,3550.68,11
8323,438,60,2022-01-15 00:00:00,1,Online,4033.77,12
8324,541,75,2022-12-18 00:00:00,4,Loja Física,2057.48,3
8325,22,86,2023-12-12 00:00:00,2,Online,8065.88,18
8326,833,34,2024-04-03 00:00:00,1,Loja Física,361.41,9
8327,797,13,2022-04-24 00:00:00,2,Online,8671.44,2
8328,560,38,2022-11-09 00:00:00,2,Loja Física,3856.6,11
8329,517,12,2023-04-06 00:00:00,1,Online,3160.61,19
8330,762,36,2023-04-28 00:00:00,1,Loja Física,3406.45,7
8331,675,28,2022-01-24 00:00:00,3,Loja Física,14935.77,12
8332,503,91,2022-12-06 00:00:00,2,Online,9739.14,11
8333,714,39,2022-08-03 00:00:00,1,Loja Física,4714.29,17
8334,467,77,2024-01-28 00:00:00,3,Online,13250.31,16
8335,101,43,2023-07-05 00:00:00,1,Online,3515.97,14
8336,583,91,2022-08-05 00:00:00,3,Loja Física,14608.71,17
8337,942,31,2022-07-28 00:00:00,3,Loja Física,12124.89,17
8338,675,2,2023-07-14 00:00:00,1,Loja Física,3306.28,14
8339,685,82,2023-06-20 00:00:00,1,Online,4441.86,7
8340,141,90,2024-02-08 00:00:00,2,Loja Física,6301.78,16
8341,138,42,2022-09-22 00:00:00,2,Loja Física,6970.66,17
8342,578,31,2023-07-16 00:00:00,3,Loja Física,12124.89,14
8343,710,61,2023-05-10 00:00:00,1,Online,4808.51,7
8344,840,56,2023-09-30 00:00:00,2,Online,7835.2,5
8345,228,86,2024-01-18 00:00:00,3,Loja Física,12098.82,18
8346,281,83,2022-05-25 00:00:00,2,Loja Física,2127.2,8
8347,684,14,2023-12-13 00:00:00,3,Loja Física,8927.97,18
8348,828,14,2023-12-17 00:00:00,2,Online,59519.799999999996,18
8349,431,29,2023-11-16 00:00:00,1,Loja Física,4907.48,18
8350,40,81,2022-01-19 00:00:00,4,Loja Física,17314.72,12
8351,519,50,2023-01-21 00:00:00,4,Online,14220.72,3
8352,686,50,2023-08-20 00:00:00,3,Online,10665.54,14
8353,663,63,2024-07-16 00:00:00,4,Loja Física,9974.52,4
8354,211,73,2023-11-11 00:00:00,4,Loja Física,1022.16,5
8355,302,65,2023-06-24 00:00:00,3,Online,2559.27,7
8356,86,68,2022-02-14 00:00:00,4,Loja Física,18457.64,12
8357,397,71,2022-09-19 00:00:00,2,Online,3678.26,17
8358,253,11,2022-06-24 00:00:00,2,Loja Física,5721.28,8
8359,533,14,2022-03-03 00:00:00,2,Loja Física,5951.98,12
8360,769,83,2022-10-18 00:00:00,1,Loja Física,1063.6,11
8361,891,3,2022-07-25 00:00:00,2,Online,2473.78,17
8362,915,8,2024-03-19 00:00:00,4,Loja Física,1163.2,16
8363,381,93,2023-12-15 00:00:00,4,Online,17008.8,18
8364,444,43,2023-09-25 00:00:00,2,Loja Física,7031.94,5
8365,33,9,2022-10-05 00:00:00,1,Online,4201.89,11
8366,260,19,2022-02-24 00:00:00,2,Loja Física,7132.5,12
8367,234,12,2023-04-22 00:00:00,1,Online,3160.61,7
8368,515,27,2023-11-02 00:00:00,1,Online,1137.02,5
8369,859,58,2024-08-25 00:00:00,2,Loja Física,7056.46,20
8370,308,25,2022-01-09 00:00:00,1,Online,1775.34,12
8371,739,45,2022-03-10 00:00:00,4,Loja Física,5795.64,2
8372,796,48,2023-02-02 00:00:00,2,Loja Física,6073.16,3
8373,70,50,2023-11-08 00:00:00,4,Loja Física,14220.72,5
8374,454,81,2022-10-05 00:00:00,1,Online,4328.68,11
8375,439,44,2023-11-10 00:00:00,3,Loja Física,9834.99,5
8376,825,59,2024-05-22 00:00:00,2,Loja Física,8413.92,9
8377,364,33,2024-07-23 00:00:00,3,Loja Física,9019.44,4
8378,983,78,2023-11-07 00:00:00,3,Online,13278.84,5
8379,766,28,2023-01-04 00:00:00,3,Loja Física,14935.77,3
8380,481,18,2024-06-04 00:00:00,3,Loja Física,6801.72,4
8381,144,55,2022-04-21 00:00:00,4,Loja Física,775.24,2
8382,24,33,2022-01-20 00:00:00,2,Loja Física,6012.96,12
8383,965,15,2022-10-27 00:00:00,4,Online,11786.64,11
8384,425,61,2024-06-07 00:00:00,1,Loja Física,4808.51,4
8385,746,11,2024-06-23 00:00:00,2,Loja Física,5721.28,4
8386,845,36,2023-10-27 00:00:00,2,Loja Física,6812.9,5
8387,175,15,2023-01-31 00:00:00,4,Online,11786.64,3
8388,844,53,2022-08-25 00:00:00,1,Loja Física,4203.1,17
8389,325,62,2023-01-25 00:00:00,3,Loja Física,8178.24,3
8390,869,48,2023-06-05 00:00:00,1,Loja Física,3036.58,7
8391,671,94,2024-09-27 00:00:00,4,Loja Física,1622.92,20
8392,860,15,2023-12-28 00:00:00,4,Loja Física,11786.64,18
8393,348,63,2022-04-12 00:00:00,4,Loja Física,9974.52,2
8394,798,87,2024-07-14 00:00:00,3,Online,14959.41,4
8395,18,43,2022-11-20 00:00:00,2,Online,7031.94,11
8396,44,50,2023-05-12 00:00:00,1,Loja Física,3555.18,7
8397,155,60,2024-06-06 00:00:00,1,Online,4033.77,4
8398,867,59,2023-09-04 00:00:00,3,Online,12620.88,14
8399,922,15,2023-06-29 00:00:00,4,Online,11786.64,14
8400,377,29,2022-04-01 00:00:00,1,Loja Física,4907.48,2
8401,743,75,2022-07-10 00:00:00,2,Loja Física,1028.74,8
8402,883,82,2022-07-23 00:00:00,1,Online,4441.86,8
8403,828,40,2023-05-28 00:00:00,4,Loja Física,3680.2,7
8404,402,31,2024-09-16 00:00:00,1,Online,4041.63,20
8405,225,73,2023-04-14 00:00:00,4,Loja Física,1022.16,19
8406,217,86,2023-07-29 00:00:00,2,Online,8065.88,14
8407,568,11,2024-08-06 00:00:00,3,Loja Física,8581.92,4
8408,31,81,2023-12-31 00:00:00,4,Loja Física,17314.72,18
8409,869,97,2022-01-23 00:00:00,4,Online,19516.72,12
8410,59,62,2022-02-10 00:00:00,1,Loja Física,2726.08,12
8411,892,75,2022-09-11 00:00:00,3,Loja Física,1543.11,17
8412,898,8,2024-08-02 00:00:00,4,Online,1163.2,4
8413,353,51,2023-06-27 00:00:00,1,Loja Física,2330.34,7
8414,935,57,2022-11-09 00:00:00,2,Online,6175.04,11
8415,445,4,2022-12-08 00:00:00,3,Online,511.41,3
8416,235,36,2023-05-17 00:00:00,1,Online,3406.45,7
8417,107,19,2023-02-07 00:00:00,3,Online,10698.75,3
8418,191,24,2024-02-02 00:00:00,4,Loja Física,18611.12,16
8419,992,41,2022-06-10 00:00:00,1,Loja Física,2551.76,8
8420,530,49,2022-01-19 00:00:00,2,Online,1957.68,12
8421,913,82,2022-12-22 00:00:00,2,Loja Física,8883.72,3
8422,738,97,2023-12-02 00:00:00,1,Loja Física,4879.18,18
8423,679,46,2022-12-27 00:00:00,1,Loja Física,865.41,3
8424,583,36,2022-12-30 00:00:00,3,Loja Física,10219.35,3
8425,874,10,2023-10-03 00:00:00,1,Online,3135.68,5
8426,566,78,2022-11-06 00:00:00,3,Loja Física,13278.84,11
8427,245,7,2022-08-30 00:00:00,4,Online,15341.12,17
8428,995,12,2023-05-29 00:00:00,1,Online,3160.61,7
8429,862,86,2022-10-10 00:00:00,4,Loja Física,16131.76,11
8430,76,91,2024-04-11 00:00:00,2,Loja Física,9739.14,9
8431,547,48,2022-03-05 00:00:00,3,Loja Física,9109.74,12
8432,267,37,2023-10-03 00:00:00,3,Online,10259.7,5
8433,317,75,2022-09-21 00:00:00,2,Online,1028.74,17
8434,812,36,2024-06-18 00:00:00,4,Loja Física,13625.8,4
8435,121,60,2023-02-01 00:00:00,3,Loja Física,12101.31,3
8436,836,77,2024-06-30 00:00:00,2,Online,8833.54,4
8437,25,96,2024-04-14 00:00:00,2,Online,856.76,9
8438,432,8,2022-01-31 00:00:00,2,Loja Física,581.6,12
8439,160,7,2024-08-24 00:00:00,1,Loja Física,3835.28,20
8440,596,43,2023-07-23 00:00:00,4,Loja Física,14063.88,14
8441,114,58,2024-08-29 00:00:00,2,Online,7056.46,20
8442,735,81,2022-10-14 00:00:00,4,Online,17314.72,11
8443,900,86,2022-08-19 00:00:00,3,Loja Física,12098.82,17
8444,502,46,2022-06-05 00:00:00,1,Online,865.41,8
8445,166,34,2022-12-16 00:00:00,2,Online,722.82,3
8446,703,84,2024-07-07 00:00:00,2,Online,7426.78,4
8447,175,72,2023-02-07 00:00:00,2,Loja Física,709.5,3
8448,1,22,2023-11-04 00:00:00,3,Loja Física,9073.71,5
8449,899,91,2022-05-21 00:00:00,1,Loja Física,4869.57,8
8450,741,98,2022-03-31 00:00:00,4,Online,16412.68,2
8451,86,21,2024-01-18 00:00:00,4,Online,4885.96,18
8452,574,15,2023-01-27 00:00:00,4,Loja Física,11786.64,3
8453,320,5,2023-06-18 00:00:00,4,Loja Física,15381.32,7
8454,401,17,2024-09-10 00:00:00,4,Online,15231.92,20
8455,382,72,2023-11-26 00:00:00,4,Loja Física,1419,18
8456,718,19,2023-09-20 00:00:00,4,Online,14265,5
8457,617,5,2024-06-12 00:00:00,1,Loja Física,3845.33,4
8458,318,23,2023-10-03 00:00:00,1,Loja Física,4648.09,5
8459,803,83,2023-12-04 00:00:00,3,Loja Física,3190.8,18
8460,250,14,2022-08-21 00:00:00,2,Online,5951.98,17
8461,525,10,2023-03-04 00:00:00,1,Loja Física,3135.68,19
8462,675,31,2022-09-04 00:00:00,2,Loja Física,8083.26,17
8463,555,13,2023-08-10 00:00:00,3,Loja Física,13007.16,14
8464,898,22,2022-06-06 00:00:00,1,Online,3024.57,8
8465,952,37,2023-03-13 00:00:00,3,Online,10259.7,19
8466,623,39,2024-09-20 00:00:00,1,Loja Física,4714.29,20
8467,717,10,2022-11-16 00:00:00,1,Loja Física,3135.68,11
8468,896,31,2024-07-20 00:00:00,4,Loja Física,16166.52,4
8469,256,43,2023-09-12 00:00:00,2,Loja Física,7031.94,5
8470,307,99,2022-12-04 00:00:00,3,Loja Física,12832.44,11
8471,950,77,2023-04-05 00:00:00,4,Online,17667.08,19
8472,144,94,2023-07-10 00:00:00,1,Online,405.73,14
8473,658,98,2022-05-15 00:00:00,1,Online,4103.17,2
8474,391,36,2022-07-31 00:00:00,3,Loja Física,10219.35,17
8475,813,35,2023-10-31 00:00:00,2,Online,4656.7,5
8476,676,68,2022-05-22 00:00:00,3,Loja Física,13843.23,8
8477,169,55,2023-08-18 00:00:00,1,Online,193.81,14
8478,990,68,2023-07-09 00:00:00,4,Loja Física,18457.64,14
8479,298,47,2023-12-02 00:00:00,3,Online,9648.33,18
8480,233,6,2024-03-30 00:00:00,4,Loja Física,12625.36,9
8481,903,28,2022-07-27 00:00:00,2,Online,9957.18,17
8482,271,30,2024-06-02 00:00:00,2,Online,6565.18,9
8483,60,27,2022-05-22 00:00:00,4,Loja Física,4548.08,8
8484,296,69,2022-11-13 00:00:00,2,Loja Física,5915.26,11
8485,467,39,2023-12-07 00:00:00,4,Loja Física,18857.16,18
8486,235,35,2023-12-24 00:00:00,4,Loja Física,9313.4,18
8487,677,44,2024-07-09 00:00:00,4,Loja Física,13113.32,4
8488,706,15,2023-06-21 00:00:00,2,Online,5893.32,7
8489,234,83,2024-07-20 00:00:00,4,Online,4254.4,4
8490,368,94,2022-05-19 00:00:00,2,Online,811.46,8
8491,695,32,2023-03-17 00:00:00,4,Loja Física,14415.96,19
8492,845,29,2024-07-19 00:00:00,4,Online,19629.92,4
8493,232,63,2024-09-26 00:00:00,2,Online,4987.26,20
8494,873,6,2024-02-28 00:00:00,4,Online,12625.36,16
8495,491,90,2022-05-29 00:00:00,4,Online,12603.56,8
8496,619,27,2023-11-03 00:00:00,2,Loja Física,2274.04,5
8497,503,99,2024-08-13 00:00:00,1,Loja Física,4277.48,20
8498,890,28,2023-08-02 00:00:00,3,Online,14935.77,14
8499,735,5,2024-07-28 00:00:00,2,Online,7690.66,4
8500,592,41,2022-06-11 00:00:00,4,Online,10207.04,8
8501,746,56,2022-11-22 00:00:00,3,Online,11752.8,11
