ID_Venda;ID_Cliente;ID_Produto;Data;Quantidade;Canal;Valor_Total;faixa_etaria
11438;699;11;2024-02-21;1;Loja Física;2860.64;Adulto
11439;876;6;2023-07-15;1;Online;3156.34;Adulto
11440;662;51;2022-07-04;2;Online;4660.68;Idoso
11441;776;58;2024-06-21;4;Loja Física;14112.92;Idoso
11442;762;60;2022-01-20;3;Online;12101.31;Adulto
11443;945;18;2023-10-05;3;Loja Física;6801.72;Adulto
11444;810;79;2023-12-22;3;Loja Física;9987.96;Idoso
11445;923;67;2023-06-13;4;Online;5829.44;Adulto
11446;935;17;2024-06-02;2;Loja Física;7615.96;Adulto
11447;723;97;2022-07-11;3;Online;14637.54;Adulto
11448;25;34;2023-08-14;4;Loja Física;1445.64;Adulto
11449;806;30;2023-05-27;3;Online;9847.77;Adulto
11450;853;19;2022-08-07;4;Online;14265.0;Adulto
11451;664;9;2023-11-08;2;Online;8403.78;Adulto
11452;536;40;2024-09-12;3;Online;2760.15;Adulto
11453;764;44;2024-04-23;2;Online;6556.66;Adulto
11454;60;95;2024-01-31;1;Online;1742.87;Idoso
11455;467;59;2024-08-18;4;Loja Física;16827.84;Adulto
11456;434;91;2023-04-24;1;Loja Física;4869.57;Jovem
11457;879;25;2022-10-02;2;Loja Física;3550.68;Adulto
11458;66;71;2024-08-17;2;Loja Física;3678.26;Adulto
11459;910;53;2023-10-16;2;Online;8406.2;Adulto
11460;565;48;2023-06-30;3;Online;9109.74;Adulto
11461;928;71;2024-04-08;3;Online;5517.39;Adulto
11462;106;84;2023-09-22;2;Online;7426.78;Adulto
11463;96;53;2024-05-23;2;Loja Física;8406.2;Adulto
11464;988;49;2024-02-27;3;Online;2936.52;Adulto
11465;688;43;2024-07-17;3;Online;10547.91;Adulto
11466;551;19;2023-03-21;4;Online;14265.0;Adulto
11467;168;66;2024-08-15;2;Loja Física;5811.56;Idoso
11468;42;34;2023-08-03;3;Loja Física;1084.23;Adulto
11469;879;81;2024-01-15;3;Loja Física;12986.04;Adulto
11470;104;88;2023-10-04;1;Loja Física;247.13;Adulto
11471;845;73;2022-03-03;2;Online;511.08;Idoso
11472;204;54;2023-06-19;2;Loja Física;1863.34;Adulto
11473;520;1;2022-07-25;3;Loja Física;4897.83;Idoso
11474;975;92;2023-01-09;1;Online;2378.55;Adulto
11475;282;55;2023-04-19;4;Loja Física;775.24;Adulto
11476;908;15;2022-06-01;2;Loja Física;5893.32;Adulto
11477;43;85;2022-09-04;4;Online;6015.8;Idoso
11478;947;15;2022-06-04;2;Loja Física;5893.32;Adulto
11479;110;23;2024-02-04;3;Loja Física;13944.27;Adulto
11480;987;66;2023-12-03;4;Loja Física;11623.12;Idoso
11481;210;46;2024-02-23;2;Loja Física;1730.82;Adulto
11482;749;9;2022-11-04;4;Online;16807.56;Adulto
11483;868;66;2024-05-14;3;Online;8717.34;Adulto
11484;831;66;2023-03-22;1;Loja Física;29057.800000000003;Adulto
11485;49;18;2023-02-25;1;Online;2267.24;Adulto
11486;115;17;2022-11-23;4;Online;15231.92;Adulto
11487;155;72;2024-05-30;4;Loja Física;1419.0;Adulto
11488;649;98;2024-04-30;4;Loja Física;16412.68;Adulto
11489;503;34;2024-07-22;2;Online;722.82;Adulto
11490;679;69;2022-03-07;3;Online;8872.89;Adulto
11491;833;64;2023-10-12;4;Loja Física;8277.0;Adulto
11492;711;44;2022-07-28;1;Online;3278.33;Adulto
11493;986;29;2024-05-16;2;Online;9814.96;Adulto
11494;71;62;2023-02-27;4;Loja Física;10904.32;Adulto
11495;519;92;2022-10-01;2;Loja Física;4757.1;Adulto
11496;712;16;2024-04-23;4;Loja Física;19817.32;Adulto
11497;336;78;2022-10-21;4;Loja Física;17705.12;Adulto
11498;67;52;2023-10-24;2;Online;6744.06;Idoso
11499;493;2;2022-06-14;3;Loja Física;9918.84;Idoso
11500;650;61;2022-09-20;3;Online;14425.53;Idoso
11501;754;4;2023-12-05;1;Online;170.47;Adulto
11502;967;52;2023-09-08;3;Loja Física;10116.09;Adulto
11503;213;41;2022-08-30;3;Online;7655.28;Adulto
11504;181;52;2023-02-20;2;Loja Física;6744.06;Idoso
11505;766;31;2022-09-02;2;Loja Física;8083.26;Adulto
11506;613;26;2022-04-27;1;Online;2685.62;Adulto
11507;863;27;2022-06-03;4;Online;4548.08;Idoso
11508;599;51;2022-07-16;2;Online;4660.68;Adulto
11509;697;98;2022-01-29;2;Loja Física;8206.34;Idoso
11510;603;95;2022-09-09;2;Loja Física;3485.74;Adulto
11511;248;48;2024-03-27;3;Loja Física;9109.74;Adulto
11512;214;11;2024-04-27;2;Online;5721.28;Adulto
11513;359;8;2022-11-14;1;Loja Física;290.8;Adulto
11514;249;12;2023-04-21;1;Loja Física;3160.61;Adulto
11515;638;99;2023-05-13;2;Online;8554.96;Adulto
11516;923;45;2023-07-28;4;Online;5795.64;Adulto
11517;950;34;2023-03-23;2;Loja Física;722.82;Adulto
11518;881;77;2023-03-09;1;Loja Física;4416.77;Adulto
11519;516;91;2023-10-25;4;Loja Física;19478.28;Adulto
11520;88;72;2024-07-16;3;Online;1064.25;Adulto
11521;663;47;2022-02-07;2;Loja Física;6432.22;Adulto
11522;176;21;2022-07-26;1;Loja Física;1221.49;Idoso
11523;723;41;2022-06-13;3;Online;7655.28;Adulto
11524;426;75;2022-10-07;1;Loja Física;514.37;Idoso
11525;771;22;2022-05-20;3;Loja Física;9073.71;Adulto
11526;603;21;2022-01-30;1;Loja Física;1221.49;Adulto
11527;771;28;2022-09-22;1;Online;4978.59;Adulto
11528;924;67;2024-03-19;3;Online;4372.08;Adulto
11529;703;71;2024-04-02;2;Online;3678.26;Adulto
11530;81;14;2022-10-12;1;Online;2975.99;Adulto
11531;927;79;2023-11-06;4;Loja Física;13317.28;Adulto
11532;138;73;2023-07-18;2;Online;511.08;Adulto
11533;433;52;2022-06-30;4;Online;13488.12;Adulto
11534;470;43;2023-10-22;1;Online;3515.97;Idoso
11535;350;71;2024-05-22;3;Online;5517.39;Adulto
11536;126;76;2022-02-13;2;Loja Física;6147.1;Adulto
11537;881;19;2024-09-13;3;Online;10698.75;Adulto
11538;917;27;2024-01-10;3;Loja Física;3411.06;Adulto
11539;868;18;2023-05-13;4;Online;9068.96;Adulto
11540;309;13;2024-03-12;4;Loja Física;17342.88;Adulto
11541;855;1;2022-01-21;2;Online;3265.22;Adulto
11542;230;85;2022-02-26;2;Online;3007.9;Adulto
11543;460;34;2024-05-30;2;Online;722.82;Adulto
11544;345;13;2024-07-07;4;Loja Física;17342.88;Adulto
11545;310;51;2022-03-27;4;Online;9321.36;Adulto
11546;953;87;2022-11-18;3;Loja Física;14959.41;Adulto
11547;20;1;2023-09-09;3;Loja Física;4897.83;Adulto
11548;881;87;2022-11-02;3;Loja Física;14959.41;Adulto
11549;561;28;2024-06-06;2;Online;9957.18;Adulto
11550;647;32;2022-03-07;1;Online;3603.99;Adulto
11551;541;72;2024-07-11;4;Online;1419.0;Adulto
11552;560;55;2024-09-05;2;Online;387.62;Adulto
11553;477;26;2023-02-21;4;Online;10742.48;Adulto
11554;269;14;2024-07-07;1;Loja Física;2975.99;Adulto
11555;3;88;2023-01-08;4;Online;988.52;Adulto
11556;770;93;2023-11-19;4;Online;17008.8;Adulto
11557;16;68;2023-11-05;4;Online;18457.64;Adulto
11558;606;63;2024-06-25;3;Loja Física;7480.89;Adulto
11559;358;82;2022-04-03;1;Online;4441.86;Adulto
11560;646;14;2023-02-11;2;Online;5951.98;Adulto
11561;813;27;2024-08-23;2;Online;2274.04;Adulto
11562;839;41;2024-05-09;2;Online;5103.52;Adulto
11563;133;3;2024-01-12;1;Loja Física;1236.89;Adulto
11564;312;94;2024-05-12;4;Loja Física;1622.92;Adulto
11565;967;59;2022-05-24;2;Online;8413.92;Adulto
11566;482;23;2022-08-30;1;Loja Física;4648.09;Adulto
11567;895;18;2022-04-25;3;Loja Física;6801.72;Adulto
11568;544;74;2023-08-08;1;Loja Física;2174.34;Jovem
11569;305;76;2024-01-23;3;Online;9220.65;Adulto
11570;269;41;2023-05-28;1;Loja Física;2551.76;Adulto
11571;414;8;2024-08-13;3;Online;872.4;Adulto
11572;25;32;2022-05-04;2;Online;7207.98;Adulto
11573;981;81;2023-06-19;1;Loja Física;4328.68;Adulto
11574;316;41;2023-11-12;3;Loja Física;7655.28;Adulto
11575;571;45;2024-04-28;4;Loja Física;5795.64;Adulto
11576;725;78;2023-08-18;2;Online;8852.56;Adulto
11577;668;9;2024-08-30;2;Loja Física;8403.78;Adulto
11578;826;90;2024-03-04;3;Online;9452.67;Idoso
11579;276;48;2024-08-11;3;Loja Física;9109.74;Adulto
11580;930;24;2023-06-22;1;Loja Física;4652.78;Adulto
11581;389;87;2022-09-15;3;Loja Física;14959.41;Adulto
11582;722;95;2023-05-24;3;Online;5228.61;Adulto
11583;444;44;2024-06-24;4;Loja Física;13113.32;Adulto
11584;999;58;2022-04-03;2;Online;7056.46;Adulto
11585;427;66;2022-09-01;3;Loja Física;8717.34;Adulto
11586;57;18;2023-09-07;3;Online;6801.72;Adulto
11587;697;80;2022-05-06;4;Loja Física;4540.16;Idoso
11588;971;29;2024-03-02;3;Loja Física;14722.44;Adulto
11589;566;75;2024-04-06;4;Loja Física;2057.48;Adulto
11590;721;2;2022-11-17;2;Loja Física;6612.56;Adulto
11591;368;78;2022-12-04;2;Loja Física;8852.56;Adulto
11592;941;68;2024-05-02;4;Loja Física;18457.64;Adulto
11593;342;98;2023-08-22;4;Online;16412.68;Adulto
11594;805;39;2024-01-25;2;Loja Física;9428.58;Adulto
11595;852;73;2023-02-04;2;Loja Física;511.08;Idoso
11596;304;41;2024-04-05;4;Online;10207.04;Adulto
11597;764;71;2024-02-06;1;Online;1839.13;Adulto
11598;374;81;2024-02-01;2;Loja Física;8657.36;Adulto
11599;950;87;2022-08-30;2;Online;9972.94;Adulto
11600;816;75;2024-08-15;4;Online;2057.48;Adulto
11601;112;22;2023-03-10;4;Loja Física;12098.28;Idoso
11602;878;82;2022-08-12;4;Online;17767.44;Adulto
11603;6;49;2022-05-28;1;Loja Física;978.84;Adulto
11604;930;28;2022-04-20;4;Online;19914.36;Adulto
11605;703;16;2022-06-29;1;Online;4954.33;Adulto
11606;846;68;2022-08-08;4;Online;18457.64;Jovem
11607;944;62;2024-09-20;4;Loja Física;10904.32;Adulto
11608;279;36;2022-10-09;1;Loja Física;3406.45;Jovem
11609;382;22;2023-03-27;3;Loja Física;9073.71;Adulto
11610;852;11;2023-02-23;2;Loja Física;5721.28;Idoso
11611;13;85;2022-09-18;4;Loja Física;6015.8;Adulto
11612;303;80;2024-06-02;3;Loja Física;3405.12;Adulto
11613;556;42;2023-08-27;1;Online;3485.33;Adulto
11614;617;55;2022-02-27;4;Online;775.24;Adulto
11615;160;73;2023-05-18;1;Loja Física;255.54;Idoso
11616;154;35;2023-07-01;1;Online;2328.35;Adulto
11617;754;57;2023-01-19;1;Loja Física;3087.52;Adulto
11618;181;34;2023-12-18;3;Loja Física;1084.23;Idoso
11619;526;73;2024-08-29;1;Online;255.54;Adulto
11620;180;77;2022-04-26;2;Online;8833.54;Adulto
11621;377;70;2022-11-21;4;Loja Física;12019.68;Adulto
11622;804;4;2023-07-13;4;Loja Física;681.88;Idoso
11623;776;46;2023-03-10;2;Online;1730.82;Idoso
11624;168;92;2023-05-02;4;Online;9514.2;Idoso
11625;214;11;2023-12-01;2;Online;5721.28;Adulto
11626;150;98;2022-09-10;3;Loja Física;12309.51;Adulto
11627;16;61;2024-09-13;1;Loja Física;4808.51;Adulto
11628;91;35;2022-10-12;3;Loja Física;6985.05;Idoso
11629;120;69;2024-06-19;2;Loja Física;5915.26;Adulto
11630;956;57;2024-03-14;1;Loja Física;3087.52;Idoso
11631;253;11;2024-08-17;3;Online;8581.92;Adulto
11632;60;12;2022-05-29;1;Loja Física;3160.61;Idoso
11633;266;43;2023-01-07;1;Loja Física;35159.7;Adulto
11634;409;19;2023-05-02;3;Loja Física;10698.75;Adulto
11635;31;77;2024-01-03;4;Online;17667.08;Idoso
11636;21;68;2023-01-12;2;Loja Física;9228.82;Idoso
11637;731;78;2024-04-21;3;Online;13278.84;Idoso
11638;593;59;2022-11-12;3;Loja Física;12620.88;Adulto
11639;289;2;2022-01-22;4;Loja Física;13225.12;Adulto
11640;543;8;2023-10-23;2;Online;581.6;Adulto
11641;498;22;2024-09-17;3;Online;9073.71;Adulto
11642;746;77;2024-07-15;1;Loja Física;4416.77;Adulto
11643;474;21;2023-09-13;2;Online;2442.98;Adulto
11644;405;85;2022-02-05;4;Online;6015.8;Idoso
11645;548;92;2024-05-11;3;Online;7135.65;Adulto
11646;961;97;2024-01-28;1;Loja Física;4879.18;Adulto
11647;132;29;2023-11-10;2;Loja Física;9814.96;Adulto
11648;324;86;2024-03-29;3;Loja Física;12098.82;Adulto
11649;858;90;2024-08-21;2;Loja Física;6301.78;Adulto
11650;132;75;2022-02-25;1;Online;514.37;Adulto
11651;521;75;2023-12-09;1;Loja Física;514.37;Idoso
11652;30;98;2024-07-28;2;Online;8206.34;Adulto
11653;627;83;2024-03-18;1;Loja Física;1063.6;Adulto
11654;301;37;2023-11-19;1;Loja Física;3419.9;Adulto
11655;4;78;2022-09-03;2;Online;8852.56;Adulto
11656;325;29;2022-09-17;2;Loja Física;9814.96;Adulto
11657;509;83;2023-07-20;4;Loja Física;4254.4;Adulto
11658;237;37;2023-01-29;3;Loja Física;10259.7;Adulto
11659;535;21;2022-11-13;4;Online;4885.96;Adulto
11660;16;88;2023-10-17;4;Loja Física;988.52;Adulto
11661;534;90;2024-09-08;4;Online;12603.56;Adulto
11662;997;12;2023-12-19;4;Online;12642.44;Idoso
11663;584;48;2023-01-07;3;Loja Física;9109.74;Adulto
11664;816;83;2024-07-13;2;Loja Física;2127.2;Adulto
11665;446;47;2024-04-11;1;Loja Física;3216.11;Adulto
11666;993;94;2023-12-03;1;Loja Física;405.73;Idoso
11667;503;15;2022-05-05;2;Online;5893.32;Adulto
11668;956;67;2023-07-02;2;Online;2914.72;Idoso
11669;230;13;2024-06-06;2;Loja Física;8671.44;Adulto
11670;107;59;2022-08-31;1;Loja Física;4206.96;Jovem
11671;720;73;2024-05-28;4;Loja Física;1022.16;Idoso
11672;389;13;2023-03-30;4;Online;17342.88;Adulto
11673;720;80;2023-02-02;4;Loja Física;4540.16;Idoso
11674;263;78;2022-01-09;3;Loja Física;13278.84;Adulto
11675;563;72;2024-07-20;4;Loja Física;1419.0;Idoso
11676;65;19;2024-09-10;3;Online;10698.75;Adulto
11677;265;57;2023-02-07;1;Online;3087.52;Adulto
11678;338;32;2024-08-07;3;Loja Física;10811.97;Adulto
11679;301;99;2024-07-28;2;Online;8554.96;Adulto
11680;378;87;2022-09-19;2;Loja Física;9972.94;Adulto
11681;175;21;2022-11-05;1;Loja Física;1221.49;Adulto
11682;963;82;2022-04-03;4;Online;17767.44;Idoso
11683;152;14;2024-08-16;1;Loja Física;2975.99;Adulto
11684;476;80;2024-04-22;2;Online;2270.08;Adulto
11685;266;24;2024-02-14;4;Online;18611.12;Adulto
11686;329;49;2022-08-30;2;Loja Física;1957.68;Adulto
11687;973;32;2022-11-01;1;Loja Física;3603.99;Adulto
11688;816;75;2022-08-04;4;Loja Física;2057.48;Adulto
11689;163;11;2024-05-30;1;Loja Física;2860.64;Adulto
11690;438;60;2024-06-30;2;Loja Física;8067.54;Adulto
11691;343;68;2022-06-14;4;Online;18457.64;Adulto
11692;367;61;2024-07-26;2;Online;9617.02;Adulto
11693;465;90;2023-03-26;4;Online;12603.56;Adulto
11694;750;5;2023-10-09;3;Online;11535.99;Adulto
11695;199;36;2022-11-21;3;Online;10219.35;Adulto
11696;500;97;2024-06-19;2;Loja Física;9758.36;Jovem
11697;16;64;2024-04-11;1;Online;2069.25;Adulto
11698;821;78;2024-02-25;3;Loja Física;13278.84;Adulto
11699;296;32;2023-10-22;3;Loja Física;10811.97;Jovem
11700;868;71;2023-02-21;4;Online;7356.52;Adulto
11701;511;74;2024-03-19;4;Online;8697.36;Adulto
11702;788;66;2022-02-04;4;Online;11623.12;Adulto
11703;984;10;2022-10-08;2;Loja Física;6271.36;Adulto
11704;239;99;2024-06-06;1;Loja Física;4277.48;Idoso
11705;581;21;2022-03-24;1;Loja Física;1221.49;Idoso
11706;301;40;2024-04-22;4;Online;3680.2;Adulto
11707;6;42;2024-03-09;2;Loja Física;6970.66;Adulto
11708;220;72;2024-08-21;4;Loja Física;1419.0;Adulto
11709;766;46;2023-05-19;1;Online;865.41;Adulto
11710;453;82;2023-04-28;2;Loja Física;8883.72;Idoso
11711;433;73;2024-01-25;4;Loja Física;1022.16;Adulto
11712;807;41;2023-02-27;4;Online;10207.04;Jovem
11713;870;94;2024-08-06;1;Loja Física;405.73;Adulto
11714;386;4;2024-05-11;2;Online;340.94;Idoso
11715;619;99;2022-12-07;1;Online;4277.48;Adulto
11716;295;14;2024-01-05;2;Loja Física;5951.98;Adulto
11717;118;14;2023-03-09;2;Loja Física;5951.98;Adulto
11718;405;53;2024-06-16;4;Online;16812.4;Idoso
11719;680;84;2024-07-29;1;Loja Física;3713.39;Adulto
11720;997;29;2024-04-19;2;Loja Física;9814.96;Idoso
11721;763;23;2022-04-13;3;Online;13944.27;Adulto
11722;594;85;2024-04-24;4;Online;6015.8;Adulto
11723;566;31;2022-06-14;1;Online;4041.63;Adulto
11724;752;96;2023-12-17;2;Online;856.76;Adulto
11725;878;71;2022-09-25;4;Online;7356.52;Adulto
11726;12;77;2023-06-03;1;Online;4416.77;Adulto
11727;209;61;2022-03-09;1;Loja Física;4808.51;Idoso
11728;165;23;2022-12-27;4;Loja Física;18592.36;Adulto
11729;878;8;2023-03-07;2;Online;581.6;Adulto
11730;294;76;2023-09-09;4;Online;12294.2;Idoso
11731;911;16;2024-01-17;3;Online;14862.99;Adulto
11732;519;26;2024-04-12;4;Online;10742.48;Adulto
11733;78;29;2023-07-15;1;Online;4907.48;Adulto
11734;434;93;2024-01-26;3;Loja Física;12756.6;Jovem
11735;577;6;2022-12-01;3;Online;9469.02;Adulto
11736;614;37;2023-04-10;2;Loja Física;6839.8;Idoso
11737;963;33;2023-12-13;4;Online;12025.92;Idoso
11738;869;95;2022-01-29;2;Loja Física;3485.74;Adulto
11739;812;46;2024-02-20;4;Loja Física;3461.64;Adulto
11740;799;61;2022-02-23;1;Online;4808.51;Adulto
11741;683;41;2023-10-19;2;Online;5103.52;Adulto
11742;77;18;2023-10-19;1;Online;2267.24;Idoso
11743;48;95;2022-07-08;1;Loja Física;1742.87;Adulto
11744;767;16;2023-10-08;3;Online;14862.99;Adulto
11745;82;51;2023-03-31;2;Online;4660.68;Adulto
11746;895;37;2024-03-21;4;Loja Física;13679.6;Adulto
11747;721;14;2023-10-19;2;Loja Física;5951.98;Adulto
11748;209;68;2022-05-20;1;Online;4614.41;Idoso
11749;445;30;2022-01-04;3;Online;9847.77;Adulto
11750;971;60;2023-02-15;2;Online;8067.54;Adulto
11751;596;53;2022-07-24;3;Online;12609.3;Idoso
11752;522;97;2023-10-06;3;Online;14637.54;Adulto
11753;29;36;2022-11-09;1;Online;3406.45;Idoso
11754;304;30;2022-11-18;2;Online;6565.18;Adulto
11755;994;64;2023-08-13;2;Loja Física;4138.5;Adulto
11756;465;14;2022-03-26;2;Loja Física;5951.98;Adulto
11757;502;23;2022-04-24;3;Loja Física;13944.27;Adulto
11758;446;48;2022-06-11;4;Loja Física;12146.32;Adulto
11759;628;28;2022-09-13;2;Online;9957.18;Adulto
11760;490;7;2023-06-13;1;Online;3835.28;Adulto
11761;781;42;2024-01-01;3;Loja Física;10455.99;Adulto
11762;428;10;2024-09-19;4;Loja Física;12542.72;Adulto
11763;559;68;2024-02-26;2;Online;9228.82;Idoso
11764;359;44;2024-04-30;4;Online;13113.32;Adulto
11765;960;13;2023-10-27;3;Loja Física;13007.16;Adulto
11766;91;85;2024-02-21;4;Loja Física;6015.8;Idoso
11767;53;33;2022-05-14;3;Loja Física;9019.44;Adulto
11768;730;92;2024-05-17;4;Loja Física;9514.2;Adulto
11769;860;87;2023-09-01;4;Online;19945.88;Adulto
11770;589;32;2023-12-04;3;Online;10811.97;Adulto
11771;204;48;2023-02-25;4;Online;12146.32;Adulto
11772;556;5;2024-03-22;1;Loja Física;3845.33;Adulto
11773;156;61;2024-08-19;2;Online;9617.02;Adulto
11774;2;90;2022-11-24;4;Loja Física;12603.56;Idoso
11775;357;90;2023-04-08;4;Online;12603.56;Idoso
11776;825;3;2023-05-05;4;Loja Física;4947.56;Adulto
11777;569;24;2024-06-13;2;Loja Física;9305.56;Adulto
11778;802;98;2024-01-23;3;Online;12309.51;Adulto
11779;983;34;2022-05-17;2;Online;722.82;Adulto
11780;58;84;2022-09-24;4;Online;14853.56;Idoso
11781;254;94;2022-06-27;3;Loja Física;1217.19;Adulto
11782;180;42;2023-12-05;4;Loja Física;13941.32;Adulto
11783;493;20;2023-08-31;3;Loja Física;6021.69;Idoso
11784;669;41;2024-04-26;4;Online;10207.04;Adulto
11785;35;82;2022-12-02;4;Loja Física;17767.44;Adulto
11786;75;20;2024-03-29;3;Online;6021.69;Adulto
11787;944;6;2022-10-16;1;Loja Física;3156.34;Adulto
11788;289;57;2022-07-23;2;Online;6175.04;Adulto
11789;371;42;2022-03-28;3;Loja Física;10455.99;Adulto
11790;587;25;2023-03-01;2;Online;3550.68;Adulto
11791;329;41;2023-01-12;1;Online;2551.76;Adulto
11792;590;41;2022-07-06;1;Loja Física;2551.76;Adulto
11793;767;3;2023-02-07;3;Loja Física;3710.67;Adulto
11794;777;43;2024-06-16;1;Loja Física;3515.97;Adulto
11795;999;46;2023-01-22;1;Loja Física;865.41;Adulto
11796;304;57;2024-08-25;4;Online;12350.08;Adulto
11797;579;83;2024-05-04;4;Loja Física;4254.4;Adulto
11798;221;74;2024-06-24;1;Online;2174.34;Adulto
11799;979;51;2023-08-08;4;Loja Física;9321.36;Adulto
11800;164;5;2022-08-18;1;Loja Física;3845.33;Adulto
11801;480;86;2022-01-22;4;Online;16131.76;Adulto
11802;455;73;2024-08-28;1;Loja Física;255.54;Adulto
11803;375;97;2022-01-24;1;Loja Física;4879.18;Idoso
11804;220;15;2024-08-03;2;Loja Física;5893.32;Adulto
11805;684;88;2023-07-26;1;Loja Física;247.13;Adulto
11806;254;94;2023-10-25;2;Loja Física;811.46;Adulto
11807;722;39;2023-09-19;3;Loja Física;14142.87;Adulto
11808;188;70;2023-10-04;1;Online;3004.92;Adulto
11809;191;79;2022-08-23;1;Online;3329.32;Adulto
11810;389;38;2024-07-17;2;Loja Física;3856.6;Adulto
11811;215;39;2022-04-02;1;Online;4714.29;Adulto
11812;375;52;2024-09-24;4;Loja Física;13488.12;Idoso
11813;86;86;2023-04-19;2;Loja Física;8065.88;Adulto
11814;474;3;2022-07-23;2;Loja Física;2473.78;Adulto
11815;618;29;2022-09-26;4;Online;19629.92;Adulto
11816;844;93;2023-12-20;1;Online;4252.2;Adulto
11817;808;31;2024-05-22;3;Loja Física;12124.89;Adulto
11818;531;66;2022-06-22;3;Loja Física;8717.34;Adulto
11819;47;99;2022-02-20;3;Loja Física;12832.44;Adulto
11820;65;45;2023-02-15;2;Online;2897.82;Adulto
11821;963;73;2023-09-25;2;Online;511.08;Idoso
11822;475;22;2023-03-16;4;Loja Física;12098.28;Idoso
11823;146;83;2023-09-07;1;Loja Física;1063.6;Adulto
11824;946;10;2022-09-24;4;Loja Física;12542.72;Adulto
11825;798;21;2022-06-02;2;Loja Física;2442.98;Idoso
11826;382;17;2022-04-02;3;Online;11423.94;Adulto
11827;66;67;2024-09-08;1;Online;1457.36;Adulto
11828;517;7;2023-01-12;3;Online;11505.84;Idoso
11829;93;36;2022-06-24;1;Online;3406.45;Idoso
11830;865;67;2024-08-27;3;Loja Física;4372.08;Jovem
11831;426;77;2023-08-04;1;Online;4416.77;Idoso
11832;468;30;2022-05-01;3;Loja Física;9847.77;Idoso
11833;94;87;2022-01-15;4;Online;19945.88;Adulto
11834;618;71;2024-01-06;2;Online;3678.26;Adulto
11835;133;94;2023-06-23;4;Online;1622.92;Adulto
11836;434;29;2023-03-22;3;Loja Física;14722.44;Jovem
11837;341;72;2024-03-02;1;Online;354.75;Adulto
11838;314;74;2024-07-31;4;Online;8697.36;Adulto
11839;591;33;2024-08-08;3;Online;9019.44;Adulto
11840;212;59;2023-04-10;2;Online;8413.92;Adulto
11841;520;20;2024-04-27;1;Online;2007.23;Idoso
11842;159;93;2023-11-21;4;Online;17008.8;Adulto
11843;268;29;2023-05-22;2;Loja Física;9814.96;Adulto
11844;661;53;2022-05-02;3;Loja Física;12609.3;Adulto
11845;862;85;2022-08-18;1;Loja Física;1503.95;Adulto
11846;958;1;2024-01-01;3;Loja Física;4897.83;Adulto
11847;603;34;2022-07-28;1;Online;361.41;Adulto
11848;748;44;2022-07-15;2;Loja Física;6556.66;Adulto
11849;474;96;2024-08-26;2;Loja Física;856.76;Adulto
11850;801;14;2024-06-01;2;Loja Física;5951.98;Adulto
